year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,2,28,625,630,-5,949,1019,-30,US,654,N648AW,JFK,PHX,279,2153,6,30,2013-02-28T11:00:00Z
2013,5,31,904,909,-5,1016,1022,-6,B6,600,N193JB,JFK,PWM,52,273,9,9,2013-05-31T13:00:00Z
2013,1,3,2001,2000,1,2107,2143,-36,DL,402,N341NB,JFK,BOS,38,187,20,0,2013-01-04T01:00:00Z
2013,7,21,1102,1105,-3,1230,1238,-8,9E,3652,N823AY,LGA,ORF,50,296,11,5,2013-07-21T15:00:00Z
2013,7,21,1719,1722,-3,1859,1847,12,EV,4187,N12563,EWR,BNA,116,748,17,22,2013-07-21T21:00:00Z
2013,2,18,1454,1455,-1,1625,1637,-12,9E,3318,N916XJ,JFK,BUF,61,301,14,55,2013-02-18T19:00:00Z
2013,2,9,NA,1415,NA,NA,1723,NA,B6,377,N603JB,LGA,FLL,NA,1076,14,15,2013-02-09T19:00:00Z
2013,4,27,1723,1725,-2,2005,2033,-28,DL,1185,N330NW,EWR,SLC,260,1969,17,25,2013-04-27T21:00:00Z
2013,6,28,1501,1503,-2,1738,1658,40,EV,4430,N15555,EWR,DTW,104,488,15,3,2013-06-28T19:00:00Z
2013,11,12,602,600,2,724,737,-13,UA,219,N833UA,EWR,ORD,115,719,6,0,2013-11-12T11:00:00Z
2013,5,19,554,600,-6,653,712,-19,EV,5747,N834AS,LGA,IAD,41,229,6,0,2013-05-19T10:00:00Z
2013,12,22,1657,1659,-2,1838,1827,11,B6,2302,N309JB,JFK,BUF,64,301,16,59,2013-12-22T21:00:00Z
2013,8,18,1510,1510,0,1641,1635,6,MQ,3433,N525MQ,JFK,DCA,53,213,15,10,2013-08-18T19:00:00Z
2013,9,23,724,728,-4,929,957,-28,UA,1682,N17233,EWR,DEN,217,1605,7,28,2013-09-23T11:00:00Z
2013,4,21,1119,1125,-6,1259,1327,-28,EV,5406,N740EV,EWR,MSP,148,1008,11,25,2013-04-21T15:00:00Z
2013,4,20,908,917,-9,1145,1126,19,EV,4495,N14162,EWR,SAV,122,708,9,17,2013-04-20T13:00:00Z
2013,2,13,1020,1025,-5,1157,1231,-34,EV,5026,N722EV,EWR,DTW,80,488,10,25,2013-02-13T15:00:00Z
2013,11,11,640,635,5,857,917,-20,UA,1506,N39463,EWR,LAS,296,2227,6,35,2013-11-11T11:00:00Z
2013,6,13,1833,1835,-2,2057,2047,10,DL,2019,N372NW,LGA,MSP,147,1020,18,35,2013-06-13T22:00:00Z
2013,7,1,838,840,-2,1259,1100,119,MQ,3419,N528MQ,LGA,ATL,122,762,8,40,2013-07-01T12:00:00Z
2013,5,31,1711,1700,11,1846,1850,-4,AA,345,N589AA,LGA,ORD,103,733,17,0,2013-05-31T21:00:00Z
2013,2,9,NA,1530,NA,NA,1910,NA,AA,85,N363AA,JFK,SFO,NA,2586,15,30,2013-02-09T20:00:00Z
2013,1,13,932,935,-3,1232,1231,1,B6,41,N665JB,JFK,MCO,129,944,9,35,2013-01-13T14:00:00Z
2013,3,31,2056,2056,0,1,2359,2,UA,919,N452UA,EWR,RSW,155,1068,20,56,2013-04-01T00:00:00Z
2013,9,7,1357,1359,-2,1458,1511,-13,B6,118,N346JB,JFK,BOS,38,187,13,59,2013-09-07T17:00:00Z
2013,9,3,753,759,-6,1016,1049,-33,AA,1111,N3GFAA,LGA,DFW,181,1389,7,59,2013-09-03T11:00:00Z
2013,6,11,2212,1940,152,32,2228,124,9E,3380,N914XJ,JFK,JAX,101,828,19,40,2013-06-11T23:00:00Z
2013,9,26,653,700,-7,921,934,-13,DL,1547,N987DL,LGA,ATL,110,762,7,0,2013-09-26T11:00:00Z
2013,12,2,1559,1550,9,1740,1745,-5,9E,2927,N923XJ,JFK,ORD,119,740,15,50,2013-12-02T20:00:00Z
2013,3,28,2025,2030,-5,2141,2154,-13,UA,1635,N79521,EWR,BOS,40,200,20,30,2013-03-29T00:00:00Z
2013,8,16,1618,1620,-2,1928,1945,-17,AA,1467,N3DUAA,LGA,MIA,154,1096,16,20,2013-08-16T20:00:00Z
2013,4,8,2245,2249,-4,2350,2359,-9,B6,22,N273JB,JFK,SYR,42,209,22,49,2013-04-09T02:00:00Z
2013,10,28,1212,1215,-3,1426,1440,-14,MQ,3670,N515MQ,LGA,ATL,105,762,12,15,2013-10-28T16:00:00Z
2013,9,16,940,940,0,1055,1120,-25,AA,317,N472AA,LGA,ORD,117,733,9,40,2013-09-16T13:00:00Z
2013,3,19,1956,1800,116,2142,1944,118,B6,1185,N306JB,JFK,RDU,77,427,18,0,2013-03-19T22:00:00Z
2013,8,23,920,920,0,1233,1225,8,UA,1258,N68452,EWR,FLL,162,1065,9,20,2013-08-23T13:00:00Z
2013,8,20,602,610,-8,749,805,-16,MQ,3351,N735MQ,LGA,DTW,82,502,6,10,2013-08-20T10:00:00Z
2013,12,31,2120,2129,-9,11,22,-11,B6,2043,N556JB,EWR,PBI,155,1023,21,29,2014-01-01T02:00:00Z
2013,9,11,757,800,-3,1059,1110,-11,DL,2190,N904DL,JFK,MIA,158,1089,8,0,2013-09-11T12:00:00Z
2013,3,28,1337,1343,-6,1656,1715,-19,UA,1152,N33203,EWR,SFO,357,2565,13,43,2013-03-28T17:00:00Z
2013,9,8,1830,1835,-5,2136,2158,-22,AS,5,N527AS,EWR,SEA,324,2402,18,35,2013-09-08T22:00:00Z
2013,1,17,712,715,-3,1018,1035,-17,AA,825,N3HVAA,JFK,FLL,155,1069,7,15,2013-01-17T12:00:00Z
2013,3,15,1946,1935,11,2246,2242,4,DL,2370,N377NW,LGA,PBI,140,1035,19,35,2013-03-15T23:00:00Z
2013,8,1,1736,1655,41,2002,1900,62,US,681,N662AW,EWR,PHX,290,2133,16,55,2013-08-01T20:00:00Z
2013,3,30,625,630,-5,802,807,-5,B6,905,N184JB,JFK,ORD,114,740,6,30,2013-03-30T10:00:00Z
2013,2,26,1932,1940,-8,2128,2149,-21,EV,3809,N14542,EWR,TYS,100,631,19,40,2013-02-27T00:00:00Z
2013,5,26,1724,1730,-6,1930,1946,-16,EV,5148,N717EV,LGA,CVG,89,585,17,30,2013-05-26T21:00:00Z
2013,3,19,840,840,0,1048,1030,18,MQ,4521,N815MQ,LGA,RDU,82,431,8,40,2013-03-19T12:00:00Z
2013,6,21,826,829,-3,1025,1028,-3,DL,1157,N345NB,EWR,MSP,143,1008,8,29,2013-06-21T12:00:00Z
2013,5,17,1048,1046,2,1321,1327,-6,B6,41,N703JB,JFK,MCO,126,944,10,46,2013-05-17T14:00:00Z
2013,4,30,914,916,-2,1122,1125,-3,EV,4410,N10575,EWR,IND,93,645,9,16,2013-04-30T13:00:00Z
2013,5,7,2240,2245,-5,2337,2357,-20,B6,22,N358JB,JFK,SYR,36,209,22,45,2013-05-08T02:00:00Z
2013,10,3,652,652,0,1014,954,20,UA,1439,N37462,EWR,LAX,340,2454,6,52,2013-10-03T10:00:00Z
2013,7,2,2034,2030,4,2306,2247,19,B6,135,N597JB,JFK,PHX,273,2153,20,30,2013-07-03T00:00:00Z
2013,8,25,1408,1411,-3,1525,1535,-10,EV,4171,N19554,EWR,MSN,112,799,14,11,2013-08-25T18:00:00Z
2013,10,14,627,630,-3,755,813,-18,EV,4334,N12552,EWR,CMH,68,463,6,30,2013-10-14T10:00:00Z
2013,6,5,755,800,-5,1042,1105,-23,B6,25,N652JB,JFK,FLL,143,1069,8,0,2013-06-05T12:00:00Z
2013,6,1,1958,1925,33,2148,2126,22,9E,3525,N931XJ,JFK,ORD,111,740,19,25,2013-06-01T23:00:00Z
2013,7,30,2036,2045,-9,2225,2308,-43,9E,3470,N604LR,JFK,CVG,89,589,20,45,2013-07-31T00:00:00Z
2013,5,9,1518,1530,-12,1938,1804,NA,9E,4203,N8416B,JFK,IND,NA,665,15,30,2013-05-09T19:00:00Z
2013,10,6,2152,2159,-7,2259,2308,-9,9E,3525,N605LR,LGA,SYR,37,198,21,59,2013-10-07T01:00:00Z
2013,12,30,2018,2005,13,2339,2310,29,B6,1201,N579JB,JFK,FLL,169,1069,20,5,2013-12-31T01:00:00Z
2013,1,23,1218,1200,18,1331,1315,16,EV,4349,N12564,EWR,ORF,52,284,12,0,2013-01-23T17:00:00Z
2013,4,1,2132,2055,37,2246,2220,26,WN,115,N287WN,LGA,MDW,115,725,20,55,2013-04-02T00:00:00Z
2013,10,18,2121,2140,-19,2247,2250,-3,MQ,3660,N530MQ,LGA,BNA,122,764,21,40,2013-10-19T01:00:00Z
2013,10,10,1007,1010,-3,1158,1135,23,MQ,3675,N521MQ,LGA,BNA,100,764,10,10,2013-10-10T14:00:00Z
2013,7,1,2104,2100,4,2,5,-3,DL,2363,N190DN,JFK,LAX,298,2475,21,0,2013-07-02T01:00:00Z
2013,1,16,1717,1720,-3,1902,1910,-8,AA,345,N554AA,LGA,ORD,138,733,17,20,2013-01-16T22:00:00Z
2013,3,10,1734,1735,-1,1941,2003,-22,DL,884,N364NW,LGA,DEN,215,1620,17,35,2013-03-10T21:00:00Z
2013,1,19,1038,838,120,1236,1044,112,EV,4297,N12122,EWR,DTW,88,488,8,38,2013-01-19T13:00:00Z
2013,9,29,1545,1529,16,1710,1701,9,UA,1638,N27477,EWR,CLE,60,404,15,29,2013-09-29T19:00:00Z
2013,7,8,1101,1028,33,1404,1339,25,UA,1150,N75433,EWR,SFO,341,2565,10,28,2013-07-08T14:00:00Z
2013,3,25,646,655,-9,759,813,-14,B6,1305,N324JB,JFK,IAD,52,228,6,55,2013-03-25T10:00:00Z
2013,2,10,1329,1320,9,1659,1650,9,VX,411,N624VA,JFK,LAX,348,2475,13,20,2013-02-10T18:00:00Z
2013,3,9,1410,1400,10,1514,1535,-21,WN,52,N464WN,LGA,BNA,112,764,14,0,2013-03-09T19:00:00Z
2013,6,4,602,610,-8,719,745,-26,AA,301,N519AA,LGA,ORD,115,733,6,10,2013-06-04T10:00:00Z
2013,7,2,700,700,0,950,959,-9,DL,763,N196DN,JFK,LAX,306,2475,7,0,2013-07-02T11:00:00Z
2013,3,8,NA,759,NA,NA,1032,NA,DL,2047,N676DL,LGA,ATL,NA,762,7,59,2013-03-08T12:00:00Z
2013,4,4,1003,1015,-12,1221,1212,9,US,1427,N754UW,JFK,CLT,104,541,10,15,2013-04-04T14:00:00Z
2013,7,26,916,920,-4,1115,1133,-18,EV,4952,N709EV,LGA,CLT,76,544,9,20,2013-07-26T13:00:00Z
2013,8,26,753,725,28,1012,1003,9,UA,1400,N78506,EWR,MCO,121,937,7,25,2013-08-26T11:00:00Z
2013,4,5,1639,1645,-6,1953,2004,-11,B6,139,N298JB,JFK,RSW,158,1074,16,45,2013-04-05T20:00:00Z
2013,11,6,1308,1315,-7,1527,1523,4,9E,3795,N8972E,EWR,CVG,110,569,13,15,2013-11-06T18:00:00Z
2013,10,20,926,931,-5,1222,1235,-13,B6,271,N554JB,LGA,FLL,158,1076,9,31,2013-10-20T13:00:00Z
2013,5,16,1257,1305,-8,1436,1455,-19,MQ,4426,N735MQ,LGA,CMH,77,479,13,5,2013-05-16T17:00:00Z
2013,5,12,1254,1300,-6,1517,1610,-53,VX,165,N639VA,EWR,LAX,304,2454,13,0,2013-05-12T17:00:00Z
2013,2,1,1328,1330,-2,1646,1705,-19,WN,1078,N7702A,EWR,PHX,301,2133,13,30,2013-02-01T18:00:00Z
2013,3,23,911,900,11,1146,1142,4,DL,1747,N542US,LGA,ATL,125,762,9,0,2013-03-23T13:00:00Z
2013,9,9,1125,1115,10,1318,1255,23,MQ,3466,N514MQ,LGA,RDU,66,431,11,15,2013-09-09T15:00:00Z
2013,5,2,1045,1046,-1,1321,1327,-6,B6,41,N585JB,JFK,MCO,129,944,10,46,2013-05-02T14:00:00Z
2013,11,12,638,630,8,951,1018,-27,US,495,N550UW,JFK,PHX,284,2153,6,30,2013-11-12T11:00:00Z
2013,5,10,1030,1035,-5,1216,1235,-19,MQ,4589,N542MQ,LGA,DTW,81,502,10,35,2013-05-10T14:00:00Z
2013,11,10,1645,1645,0,2021,2014,7,DL,477,N711ZX,JFK,LAX,333,2475,16,45,2013-11-10T21:00:00Z
2013,2,15,632,635,-3,805,805,0,EV,4655,N13958,EWR,PIT,59,319,6,35,2013-02-15T11:00:00Z
2013,5,22,920,925,-5,1222,1240,-18,VX,407,N626VA,JFK,LAX,324,2475,9,25,2013-05-22T13:00:00Z
2013,7,22,2140,1950,110,31,2215,136,EV,5092,N197PQ,EWR,ATL,104,746,19,50,2013-07-22T23:00:00Z
2013,4,4,1253,1300,-7,1355,1410,-15,US,2175,N710UW,LGA,DCA,45,214,13,0,2013-04-04T17:00:00Z
2013,3,25,1058,1050,8,1428,1402,26,UA,1183,N37298,EWR,RSW,180,1068,10,50,2013-03-25T14:00:00Z
2013,6,20,602,600,2,835,907,-32,UA,1209,N77261,EWR,LAX,311,2454,6,0,2013-06-20T10:00:00Z
2013,2,21,1830,1805,25,2024,1955,29,MQ,4626,N513MQ,LGA,CMH,76,479,18,5,2013-02-21T23:00:00Z
2013,11,23,934,857,37,1250,1210,40,UA,1223,N57868,EWR,LAX,348,2454,8,57,2013-11-23T13:00:00Z
2013,9,12,2251,1642,369,37,1837,360,DL,545,N362NW,EWR,DTW,80,488,16,42,2013-09-12T20:00:00Z
2013,10,13,1300,1305,-5,1530,1559,-29,UA,1641,N48127,EWR,MCO,127,937,13,5,2013-10-13T17:00:00Z
2013,6,26,1758,1800,-2,2036,2039,-3,DL,61,N665DN,LGA,ATL,110,762,18,0,2013-06-26T22:00:00Z
2013,10,6,844,845,-1,948,958,-10,9E,3841,N8938A,JFK,PHL,33,94,8,45,2013-10-06T12:00:00Z
2013,3,27,1316,1314,2,1537,1535,2,FL,348,N964AT,LGA,ATL,110,762,13,14,2013-03-27T17:00:00Z
2013,12,18,825,829,-4,1011,1028,-17,B6,219,N183JB,JFK,CLT,86,541,8,29,2013-12-18T13:00:00Z
2013,1,24,1249,1250,-1,1533,1520,13,WN,390,N756SA,LGA,DEN,262,1620,12,50,2013-01-24T17:00:00Z
2013,3,8,1727,1729,-2,2053,2057,-4,UA,512,N502UA,JFK,SFO,355,2586,17,29,2013-03-08T22:00:00Z
2013,4,29,1316,1325,-9,1422,1500,-38,AA,331,N584AA,LGA,ORD,111,733,13,25,2013-04-29T17:00:00Z
2013,10,16,1105,1110,-5,1352,1430,-38,AA,1599,N3BCAA,LGA,MIA,134,1096,11,10,2013-10-16T15:00:00Z
2013,4,19,1333,1242,51,1609,1528,41,B6,991,N637JB,JFK,PBI,144,1028,12,42,2013-04-19T16:00:00Z
2013,1,2,1828,1829,-1,2107,2053,14,DL,1407,N613DL,JFK,DTW,95,509,18,29,2013-01-02T23:00:00Z
2013,3,6,833,835,-2,1142,1214,-32,DL,2170,N3730B,JFK,PHX,285,2153,8,35,2013-03-06T13:00:00Z
2013,5,27,1657,1700,-3,2036,2054,-18,DL,329,N3754A,JFK,SJU,186,1598,17,0,2013-05-27T21:00:00Z
2013,3,1,1940,1940,0,2300,2245,15,B6,381,N618JB,LGA,FLL,166,1076,19,40,2013-03-02T00:00:00Z
2013,12,19,2136,2136,0,2301,2259,2,B6,702,N323JB,JFK,BUF,65,301,21,36,2013-12-20T02:00:00Z
2013,10,19,2227,2229,-2,2325,2336,-11,B6,1816,N307JB,JFK,SYR,42,209,22,29,2013-10-20T02:00:00Z
2013,6,26,1600,1600,0,1712,1718,-6,US,2134,N949UW,LGA,BOS,32,184,16,0,2013-06-26T20:00:00Z
2013,3,29,604,610,-6,900,925,-25,UA,797,N555UA,JFK,LAX,329,2475,6,10,2013-03-29T10:00:00Z
2013,10,28,1925,1925,0,2203,2227,-24,DL,1435,N319NB,LGA,TPA,132,1010,19,25,2013-10-28T23:00:00Z
2013,5,23,2112,2000,72,2329,2237,52,DL,1147,N992DL,LGA,ATL,107,762,20,0,2013-05-24T00:00:00Z
2013,7,7,1040,1035,5,1149,1154,-5,B6,2602,N355JB,JFK,BUF,58,301,10,35,2013-07-07T14:00:00Z
2013,3,1,1054,1100,-6,1331,1420,-49,DL,1275,N3759,JFK,SLC,254,1990,11,0,2013-03-01T16:00:00Z
2013,3,18,2147,2025,82,104,2149,195,DL,985,N322US,JFK,BOS,43,187,20,25,2013-03-19T00:00:00Z
2013,7,9,1253,1300,-7,1411,1409,2,US,2128,N953UW,LGA,BOS,38,184,13,0,2013-07-09T17:00:00Z
2013,2,5,1636,1635,1,1815,1816,-1,UA,1638,N38443,EWR,CLE,71,404,16,35,2013-02-05T21:00:00Z
2013,5,1,1628,1630,-2,1903,1918,-15,UA,1672,N14120,EWR,IAH,191,1400,16,30,2013-05-01T20:00:00Z
2013,6,22,1951,2000,-9,2149,2230,-41,EV,4333,N13124,EWR,TUL,165,1215,20,0,2013-06-23T00:00:00Z
2013,6,7,1813,1756,17,2202,2059,63,UA,535,N512UA,JFK,LAX,328,2475,17,56,2013-06-07T21:00:00Z
2013,6,21,706,705,1,952,1004,-12,UA,1496,N21723,EWR,SNA,321,2434,7,5,2013-06-21T11:00:00Z
2013,11,7,754,800,-6,1030,1053,-23,DL,1959,N702TW,JFK,MCO,133,944,8,0,2013-11-07T13:00:00Z
2013,10,29,1839,1845,-6,2005,2035,-30,9E,3320,N935XJ,JFK,BUF,60,301,18,45,2013-10-29T22:00:00Z
2013,7,14,1451,1455,-4,1734,1830,-56,AA,779,N3EWAA,LGA,MIA,138,1096,14,55,2013-07-14T18:00:00Z
2013,4,20,959,1000,-1,1232,1232,0,DL,1847,N662DN,LGA,ATL,116,762,10,0,2013-04-20T14:00:00Z
2013,1,19,822,825,-3,1136,1123,13,UA,336,N831UA,EWR,BZN,280,1882,8,25,2013-01-19T13:00:00Z
2013,5,29,1041,1046,-5,1157,1205,-8,EV,4510,N15910,EWR,MKE,105,725,10,46,2013-05-29T14:00:00Z
2013,2,2,659,705,-6,1047,1035,12,VX,399,N640VA,JFK,LAX,368,2475,7,5,2013-02-02T12:00:00Z
2013,3,8,1012,725,167,1348,1030,198,AS,11,N587AS,EWR,SEA,336,2402,7,25,2013-03-08T12:00:00Z
2013,8,10,1827,1830,-3,1935,1940,-5,MQ,3044,N933MQ,JFK,BWI,41,184,18,30,2013-08-10T22:00:00Z
2013,1,24,906,900,6,1034,1022,12,US,2167,N725UW,LGA,DCA,46,214,9,0,2013-01-24T14:00:00Z
2013,4,10,NA,1511,NA,NA,1705,NA,EV,4326,N16961,EWR,CLT,NA,529,15,11,2013-04-10T19:00:00Z
2013,10,9,732,729,3,1044,1021,23,B6,461,N561JB,LGA,PBI,143,1035,7,29,2013-10-09T11:00:00Z
2013,12,23,2006,1600,246,2210,1840,210,9E,2922,N295PQ,JFK,MSP,157,1029,16,0,2013-12-23T21:00:00Z
2013,4,29,2112,2059,13,2325,2304,21,EV,4293,N15980,EWR,CHS,104,628,20,59,2013-04-30T00:00:00Z
2013,11,18,730,735,-5,933,949,-16,9E,2916,N935XJ,JFK,DTW,90,509,7,35,2013-11-18T12:00:00Z
2013,3,20,825,828,-3,1121,1132,-11,UA,1718,N39461,EWR,MCO,147,937,8,28,2013-03-20T12:00:00Z
2013,7,28,1155,1200,-5,1447,1455,-8,DL,863,N705TW,JFK,LAX,323,2475,12,0,2013-07-28T16:00:00Z
2013,7,22,602,608,-6,709,719,-10,B6,2180,N236JB,EWR,BOS,35,200,6,8,2013-07-22T10:00:00Z
2013,10,18,648,655,-7,836,840,-4,MQ,3599,N532MQ,LGA,MSP,147,1020,6,55,2013-10-18T10:00:00Z
2013,2,17,1008,1015,-7,1201,1216,-15,US,1427,N744P,JFK,CLT,82,541,10,15,2013-02-17T15:00:00Z
2013,3,8,NA,1725,NA,NA,1835,NA,EV,4373,N13989,EWR,DCA,NA,199,17,25,2013-03-08T22:00:00Z
2013,4,5,1308,1315,-7,1521,1529,-8,EV,5148,N720EV,LGA,CVG,91,585,13,15,2013-04-05T17:00:00Z
2013,9,26,1257,1300,-3,1414,1430,-16,UA,1734,N17133,EWR,ORD,104,719,13,0,2013-09-26T17:00:00Z
2013,4,14,1700,1700,0,2010,1933,37,DL,1499,N672DL,LGA,ATL,126,762,17,0,2013-04-14T21:00:00Z
2013,10,28,2118,2129,-11,2339,10,-31,B6,527,N566JB,EWR,MCO,126,937,21,29,2013-10-29T01:00:00Z
2013,12,12,924,930,-6,1259,1237,22,B6,271,N646JB,LGA,FLL,173,1076,9,30,2013-12-12T14:00:00Z
2013,10,10,1202,1145,17,1513,1455,18,DL,1174,N327NB,LGA,PBI,148,1035,11,45,2013-10-10T15:00:00Z
2013,3,16,609,600,9,851,856,-5,B6,507,N535JB,EWR,FLL,146,1065,6,0,2013-03-16T10:00:00Z
2013,9,3,1347,1400,-13,1451,1508,-17,US,2150,N949UW,LGA,BOS,35,184,14,0,2013-09-03T18:00:00Z
2013,5,24,1105,1000,65,1331,1220,71,MQ,4654,N509MQ,LGA,ATL,107,762,10,0,2013-05-24T14:00:00Z
2013,6,30,841,840,1,1125,1134,-9,UA,259,N809UA,EWR,SAN,316,2425,8,40,2013-06-30T12:00:00Z
2013,9,17,551,600,-9,847,905,-18,AA,1175,N3KFAA,LGA,MIA,153,1096,6,0,2013-09-17T10:00:00Z
2013,9,6,759,805,-6,1052,1103,-11,DL,2395,N322NB,LGA,PBI,145,1035,8,5,2013-09-06T12:00:00Z
2013,8,16,1242,1245,-3,1344,1355,-11,AA,1850,N3CAAA,JFK,BOS,38,187,12,45,2013-08-16T16:00:00Z
2013,4,5,1855,1630,145,2104,1847,137,DL,2231,N953DL,LGA,DTW,87,502,16,30,2013-04-05T20:00:00Z
2013,11,30,1457,1500,-3,1802,1820,-18,UA,1600,N17126,EWR,LAX,337,2454,15,0,2013-11-30T20:00:00Z
2013,6,9,1756,1759,-3,1936,1951,-15,UA,1053,N39728,EWR,CLE,67,404,17,59,2013-06-09T21:00:00Z
2013,12,31,1048,1055,-7,1247,1250,-3,MQ,3689,N523MQ,LGA,DTW,91,502,10,55,2013-12-31T15:00:00Z
2013,4,19,2123,2059,24,2331,2219,72,UA,994,N461UA,EWR,BOS,48,200,20,59,2013-04-20T00:00:00Z
2013,8,1,1923,1759,84,2230,2106,84,DL,1585,N944DL,LGA,MCO,140,950,17,59,2013-08-01T21:00:00Z
2013,2,13,2157,2129,28,2257,2230,27,EV,4093,N13995,EWR,BDL,23,116,21,29,2013-02-14T02:00:00Z
2013,6,22,2002,2005,-3,2118,2149,-31,B6,105,N639JB,JFK,ORD,108,740,20,5,2013-06-23T00:00:00Z
2013,8,15,935,935,0,1217,1221,-4,B6,223,N793JB,JFK,LAX,311,2475,9,35,2013-08-15T13:00:00Z
2013,4,7,555,605,-10,842,910,-28,AA,1837,N3KBAA,LGA,MIA,150,1096,6,5,2013-04-07T10:00:00Z
2013,4,16,840,844,-4,955,1003,-8,UA,272,N830UA,EWR,BOS,43,200,8,44,2013-04-16T12:00:00Z
2013,6,23,2148,2146,2,102,100,2,UA,1245,N76516,EWR,LAX,322,2454,21,46,2013-06-24T01:00:00Z
2013,6,19,1416,1415,1,1700,1655,5,UA,1108,N17229,EWR,IAH,198,1400,14,15,2013-06-19T18:00:00Z
2013,3,11,1746,1645,61,1851,1800,51,EV,4216,N13970,EWR,BUF,47,282,16,45,2013-03-11T20:00:00Z
2013,6,27,947,950,-3,1159,1205,-6,MQ,3644,N1EAMQ,LGA,ATL,103,762,9,50,2013-06-27T13:00:00Z
2013,1,2,1915,1848,27,2225,2200,25,UA,1128,N73283,LGA,IAH,230,1416,18,48,2013-01-02T23:00:00Z
2013,4,12,640,630,10,806,804,2,B6,905,N206JB,JFK,ORD,121,740,6,30,2013-04-12T10:00:00Z
2013,2,24,1344,1345,-1,1456,1520,-24,WN,2963,N230WN,LGA,MDW,115,725,13,45,2013-02-24T18:00:00Z
2013,1,1,739,745,-6,918,930,-12,AA,309,N4WPAA,LGA,ORD,137,733,7,45,2013-01-01T12:00:00Z
2013,12,27,1837,1830,7,2151,2201,-10,DL,2514,N965DL,JFK,MIA,153,1089,18,30,2013-12-27T23:00:00Z
2013,12,28,600,600,0,907,905,2,AA,1175,N3GFAA,LGA,MIA,161,1096,6,0,2013-12-28T11:00:00Z
2013,2,19,1357,1359,-2,1706,1635,31,DL,2247,N616DL,LGA,ATL,117,762,13,59,2013-02-19T18:00:00Z
2013,9,9,1924,1830,54,2107,2029,38,DL,548,N330NB,EWR,DTW,77,488,18,30,2013-09-09T22:00:00Z
2013,5,24,1836,1818,18,2203,2120,43,B6,35,N585JB,JFK,PBI,141,1028,18,18,2013-05-24T22:00:00Z
2013,11,16,1454,1500,-6,1737,1737,0,DL,2347,N977DL,LGA,ATL,121,762,15,0,2013-11-16T20:00:00Z
2013,4,30,926,929,-3,1152,1208,-16,UA,643,N537UA,EWR,LAS,285,2227,9,29,2013-04-30T13:00:00Z
2013,5,30,1928,1930,-2,2239,2311,-32,UA,1737,N12225,EWR,SFO,334,2565,19,30,2013-05-30T23:00:00Z
2013,7,4,1634,1625,9,1801,1831,-30,9E,3307,N921XJ,JFK,PIT,57,340,16,25,2013-07-04T20:00:00Z
2013,10,2,1425,1430,-5,1732,1742,-10,UA,1296,N33103,EWR,SFO,344,2565,14,30,2013-10-02T18:00:00Z
2013,3,1,928,930,-2,1306,1243,23,B6,1639,N579JB,LGA,RSW,179,1080,9,30,2013-03-01T14:00:00Z
2013,3,16,1917,1840,37,2050,2012,38,B6,130,N184JB,JFK,BUF,63,301,18,40,2013-03-16T22:00:00Z
2013,9,3,744,740,4,1033,1055,-22,AA,59,N319AA,JFK,SFO,322,2586,7,40,2013-09-03T11:00:00Z
2013,7,13,1553,1325,148,1720,1520,120,EV,5299,N759EV,LGA,MEM,128,963,13,25,2013-07-13T17:00:00Z
2013,9,11,1153,1200,-7,1426,1455,-29,AA,3,N319AA,JFK,LAX,305,2475,12,0,2013-09-11T16:00:00Z
2013,4,29,1929,1935,-6,2229,2256,-27,DL,1433,N341NB,LGA,RSW,160,1080,19,35,2013-04-29T23:00:00Z
2013,3,31,2050,2053,-3,2206,2159,7,UA,1635,N76269,EWR,BOS,45,200,20,53,2013-04-01T00:00:00Z
2013,10,3,1232,1059,93,1419,1242,97,EV,4628,N13949,EWR,STL,133,872,10,59,2013-10-03T14:00:00Z
2013,7,26,1427,1435,-8,1549,1600,-11,9E,3969,N801AY,JFK,BWI,36,184,14,35,2013-07-26T18:00:00Z
2013,4,26,556,601,-5,913,933,-20,UA,421,N835UA,EWR,SFO,346,2565,6,1,2013-04-26T10:00:00Z
2013,7,11,1640,1544,56,1810,1732,38,UA,1542,N14731,LGA,CLE,63,419,15,44,2013-07-11T19:00:00Z
2013,10,16,2023,2025,-2,2303,2342,-39,DL,2065,N393DA,JFK,FLL,138,1069,20,25,2013-10-17T00:00:00Z
2013,4,20,1911,1915,-4,2210,2247,-37,DL,6,N37700,JFK,SLC,271,1990,19,15,2013-04-20T23:00:00Z
2013,12,17,NA,841,NA,NA,1010,NA,EV,4409,N14162,EWR,RIC,NA,277,8,41,2013-12-17T13:00:00Z
2013,12,2,1843,1818,25,2156,2131,25,UA,362,N513UA,EWR,SNA,330,2434,18,18,2013-12-02T23:00:00Z
2013,4,9,1501,1455,6,1733,1805,-32,AA,759,N3ENAA,LGA,DFW,192,1389,14,55,2013-04-09T18:00:00Z
2013,6,19,1251,1257,-6,1332,1353,-21,EV,5968,N12924,EWR,BDL,24,116,12,57,2013-06-19T16:00:00Z
2013,10,27,1703,1715,-12,1836,1905,-29,AA,345,N4XLAA,LGA,ORD,119,733,17,15,2013-10-27T21:00:00Z
